Date,Open,High,Low,Close,Volume,SMA(20),EMA(20),"TSI(2,20)",EMA(12),EMA(26),"MACD(12,26)",MACD Signal(9),PSAR(0.02),ADL(20),ADR(20),ATR(20),ADX(20),Aroon(20) up,Aroon(20) down,Aroon(20) Oscillator,Tenkan(9),Kijun(26),Senkou(26)_A,Senkou(52)_B,Chikou(26),Keltner(20)_mid,Keltner(20)_upper,Keltner(20)_lower,RSI(14),BB_MAVG(20),BB_UP(20),BB_DOWN(20),CCI(20),CMO(14),DEMARK(14),Donchian(20) mid,Donchian(20) up,Donchian(20) down,Pivot,Support,Resistance,stochastic_oscillator Low(14),stochastic_oscillator High(14),stochastic_oscillator %K(14),stochastic_oscillator %D(3),Williams(14),PSY(12),NPSY(12)
2019-11-29,3147.18,3150.3,3139.34,3140.98,1743420000,3104.9045,3062.0431,34.216,3120.1896,3088.6513,31.5383,31.0738,3106.2541,31979380376682.297,15.0605,17.654,51.6133,95.0,5.0,90.0,3122.835,3077.34,2963.86,2923.75,3253.05,3101.6021,3136.9101,3066.2941,69.5798,3104.9045,3154.4271,3055.3819,133.3828,39.1596,0.733,3102.49,3154.26,3050.72,3150.4333,3146.6067,3157.4567,3075.82,3154.26,83.0699,93.0497,-16.9301,66.6667,33.3333
2019-12-02,3143.85,3144.31,3110.78,3113.87,3285750000,3107.2525,3064.511,29.0526,3119.2174,3090.5194,28.698,30.5987,3154.26,32000756757798.445,15.9255,17.861,50.614,90.0,15.0,75.0,3122.835,3078.1,2964.235,2923.75,3274.7,3102.7704,3138.4924,3067.0484,59.368,3107.2525,3153.5373,3060.9677,58.9687,18.736,0.5921,3110.075,3154.26,3065.89,3143.54,3136.78,3147.74,3078.8,3154.26,46.475,76.2547,-53.525,58.3333,16.6667
2019-12-03,3087.41,3094.97,3070.33,3093.2,3671580000,3107.999,3065.8771,22.5512,3115.2147,3090.718,24.4968,29.3783,3153.3904,32026704960240.645,16.641,19.1235,48.4754,85.0,10.0,75.0,3112.295,3088.725,2971.0825,2926.45,3265.35,3101.859,3140.106,3063.612,50.4271,3107.999,3152.7725,3063.2255,-70.8556,0.8543,0.4218,3110.075,3154.26,3065.89,3122.9867,3101.6633,3135.1933,3070.33,3154.26,27.2489,52.2646,-72.7511,50.0,0.0
2019-12-04,3103.5,3119.38,3102.53,3112.76,3702980000,3109.906,3068.1097,20.4658,3114.8371,3092.3507,22.4864,27.9999,3150.068,32056057132560.29,16.8935,19.8425,45.2538,80.0,5.0,75.0,3112.295,3088.725,2980.1025,2934.795,3288.13,3102.8972,3142.5822,3063.2122,55.3013,3109.906,3151.8532,3067.9588,13.2776,10.6026,0.5078,3110.075,3154.26,3065.89,3086.1667,3077.3633,3102.0033,3070.33,3154.26,50.554,41.426,-49.446,50.0,0.0
2019-12-05,3119.21,3119.45,3103.76,3117.43,3360480000,3111.9385,3070.4583,19.631,3115.236,3094.2084,21.0276,26.6054,3146.8785,32084558056327.64,17.0555,20.0045,42.4191,75.0,90.0,-15.0,3112.295,3088.725,2981.9975,2941.42,3283.15,3104.2812,3144.2902,3064.2722,55.8218,3111.9385,3150.9651,3072.9119,14.433,11.6435,0.5076,3112.295,3154.26,3070.33,3111.5567,3103.7333,3120.5833,3070.33,3154.26,56.1182,44.6404,-43.8818,50.0,0.0
2019-12-06,3134.62,3150.6,3134.62,3145.91,3483310000,3114.975,3074.0512,21.8585,3119.9551,3098.0382,21.9169,25.6677,3070.33,32116306150276.25,16.9775,20.6135,39.792,70.0,85.0,-15.0,3112.295,3088.725,2983.1125,2942.535,3289.29,3108.2459,3149.4729,3067.0189,56.9426,3114.975,3154.6798,3075.2702,122.9725,13.8851,0.5292,3112.295,3154.26,3070.33,3113.5467,3107.6433,3123.3333,3070.33,3154.26,90.0512,65.5745,-9.9488,58.3333,16.6667
2019-12-09,3141.86,3148.87,3135.46,3135.96,3400470000,3117.119,3076.9992,21.7899,3122.4174,3100.8472,21.5702,24.8482,3071.9354,32141402787674.65,16.6725,20.3085,37.9587,65.0,80.0,-15.0,3112.295,3102.49,2986.8375,2942.535,3316.81,3110.8853,3151.5023,3070.2683,53.6338,3117.119,3156.4751,3077.7629,97.8836,7.2677,0.5204,3112.295,3154.26,3070.33,3143.71,3136.82,3152.8,3070.33,3154.26,78.1961,74.7885,-21.8039,58.3333,16.6667
2019-12-10,3135.36,3142.12,3126.09,3132.52,3346310000,3119.3945,3079.6431,21.246,3123.9716,3103.1933,20.7783,24.0342,3073.5087,32163438329306.824,16.8485,20.247,35.9041,60.0,75.0,-15.0,3112.295,3110.075,2995.2625,2950.96,3329.62,3112.9458,3153.4398,3072.4518,53.1926,3119.3945,3156.626,3082.163,64.6765,6.3852,0.4884,3112.295,3154.26,3070.33,3140.0967,3131.3233,3144.7333,3070.33,3154.26,74.0975,80.7816,-25.9025,58.3333,16.6667
2019-12-11,3135.75,3143.98,3133.21,3141.63,3257650000,3121.884,3082.5948,21.7603,3126.6883,3106.0405,20.6478,23.3569,3075.0505,32188025425042.24,16.493,19.926,33.8241,55.0,70.0,-15.0,3110.465,3110.075,3004.3875,2960.085,3320.79,3115.6776,3155.5296,3075.8256,58.6992,3121.884,3157.9996,3085.7684,81.5948,17.3984,0.5521,3112.295,3154.26,3070.33,3133.5767,3125.0333,3141.0633,3070.33,3154.26,84.9517,79.0818,-15.0483,58.3333,16.6667
2019-12-12,3141.23,3176.28,3138.47,3168.57,4003200000,3125.6105,3086.6889,24.599,3133.1316,3110.6723,22.4593,23.1774,3076.5615,32212936167801.07,17.4205,20.8535,32.6459,100.0,65.0,35.0,3123.305,3121.085,3006.69,2960.085,3321.75,3120.715,3162.422,3079.008,65.2889,3125.6105,3164.8725,3086.3485,151.6211,30.5779,0.619,3123.305,3176.28,3070.33,3139.6067,3135.2333,3146.0033,3070.33,3176.28,92.723,83.9241,-7.277,58.3333,16.6667
2019-12-13,3166.65,3182.68,3156.51,3168.8,3757650000,3129.219,3090.5989,26.4182,3138.6191,3114.9781,23.641,23.2701,3080.5502,32235026328634.098,17.982,21.415,31.715,100.0,60.0,40.0,3126.505,3126.505,3007.07,2969.125,3325.54,3125.2945,3168.1245,3082.4645,64.1911,3129.219,3170.4812,3087.9568,162.3867,28.3822,0.6253,3126.505,3182.68,3070.33,3161.1067,3145.9333,3183.7433,3070.33,3182.68,87.6457,88.4402,-12.3543,58.3333,16.6667
2019-12-16,3183.63,3197.71,3183.63,3191.45,4070200000,3132.7685,3095.4014,29.5695,3146.7469,3120.6426,26.1043,23.837,3086.678,32254207649126.227,17.893,21.669,29.759,100.0,55.0,45.0,3150.12,3134.02,3018.6675,2975.41,3295.47,3131.595,3174.933,3088.257,64.0691,3132.7685,3182.2526,3083.2844,202.5191,28.1382,0.6149,3134.02,3197.71,3070.33,3169.33,3155.98,3182.15,3070.33,3197.71,95.0856,91.8181,-4.9144,58.3333,16.6667
2019-12-17,3195.4,3198.22,3191.03,3192.52,3842940000,3136.293,3100.0261,31.6719,3153.7889,3125.9669,27.822,24.634,3095.5606,32268914490039.16,17.647,21.423,27.7938,100.0,50.0,50.0,3150.99,3134.275,3027.8475,2975.41,3243.63,3137.3974,3180.2434,3094.5514,63.0234,3136.293,3192.1833,3080.4027,178.9178,26.0469,0.5993,3134.275,3198.22,3070.33,3190.93,3184.15,3198.23,3070.33,3198.22,95.543,92.7581,-4.457,66.6667,33.3333
2019-12-18,3195.21,3198.48,3191.14,3191.14,4029950000,3139.841,3104.3648,32.8263,3159.5352,3130.7945,28.7407,25.4553,3105.8265,32279782647889.285,17.3055,21.0815,25.8212,100.0,45.0,55.0,3162.285,3134.405,3027.8475,2976.855,3276.24,3142.5157,3184.6787,3100.3527,59.9808,3139.841,3200.251,3079.431,153.4687,19.9617,0.576,3134.405,3198.48,3070.33,3193.9233,3189.6267,3196.8167,3070.33,3198.48,94.2723,94.967,-5.7277,66.6667,33.3333
2019-12-19,3192.32,3205.48,3192.32,3205.37,3784360000,3144.6865,3109.1746,34.7794,3166.5867,3136.3186,30.2681,26.4179,3116.9449,32293412967929.996,16.5855,20.36,25.2271,100.0,40.0,60.0,3165.785,3137.905,3030.2675,2979.275,3273.4,3148.5019,3189.2219,3107.7819,66.9903,3144.6865,3209.857,3079.516,150.0228,33.9807,0.6029,3137.905,3205.48,3070.33,3193.5867,3188.6933,3196.0333,3070.33,3205.48,99.9186,96.578,-0.0814,75.0,50.0
2019-12-20,3223.33,3225.65,3216.03,3221.22,6457480000,3150.5705,3114.5101,37.3368,3174.9919,3142.6076,32.3842,27.6111,3129.3399,32306971147701.426,16.2885,20.596,25.0531,100.0,35.0,65.0,3175.87,3147.99,3040.8375,2979.275,3283.66,3155.4274,3196.6194,3114.2354,80.1156,3150.5705,3221.1263,3080.0147,166.9743,60.2312,0.7364,3147.99,3225.65,3070.33,3201.0567,3196.6333,3209.7933,3070.33,3225.65,97.1478,97.1129,-2.8522,75.0,50.0
2019-12-23,3226.05,3227.78,3222.3,3224.01,3064530000,3156.2565,3119.7244,39.2139,3182.5331,3148.6374,33.8957,28.8681,3144.7495,32317368660208.85,15.882,20.2435,25.011,100.0,30.0,70.0,3180.495,3149.055,3047.0575,2979.275,3225.52,3161.9591,3202.4461,3121.4721,90.7889,3156.2565,3231.3288,3081.1842,147.8149,81.5778,0.9378,3149.055,3227.78,3070.33,3220.9667,3216.2833,3225.9033,3102.53,3227.78,96.99,98.0188,-3.01,75.0,50.0
2019-12-24,3225.45,3226.43,3220.51,3223.38,1296530000,3160.7435,3124.6604,40.3396,3188.8172,3154.1739,34.6433,30.0231,3159.695,32324293920012.36,15.3585,19.3625,24.5827,95.0,25.0,70.0,3183.125,3149.055,3067.4375,2988.2,3248.92,3167.8087,3206.5337,3129.0837,89.1105,3160.7435,3240.6931,3080.7939,124.9026,78.2209,0.9128,3149.055,3227.78,3070.33,3224.6967,3221.6133,3227.0933,3103.76,3227.78,96.4522,96.8633,-3.5478,66.6667,33.3333
2019-12-26,3227.2,3240.08,3227.2,3239.91,2164540000,3165.713,3130.1484,42.3813,3196.6777,3160.5247,36.1529,31.2491,3171.9503,32330434082834.605,15.418,19.613,24.1396,100.0,20.0,80.0,3198.295,3155.205,3069.2925,2990.055,3297.59,3174.6755,3213.9015,3135.4495,89.953,3165.713,3252.4384,3078.9876,127.9038,79.9061,0.9212,3155.205,3240.08,3070.33,3223.44,3220.45,3226.37,3126.09,3240.08,99.8509,97.7644,-0.1491,75.0,50.0
2019-12-27,3247.23,3247.93,3234.37,3240.02,2429150000,3170.0325,3135.3804,43.7297,3203.3457,3166.4133,36.9324,32.3857,3185.5762,32333486423517.074,15.5535,19.604,23.144,100.0,15.0,85.0,3215.78,3159.13,3075.6175,2991.79,3334.69,3180.8988,3220.1068,3141.6908,87.6711,3170.0325,3262.6307,3077.4343,118.9233,75.3422,0.9057,3159.13,3247.93,3070.33,3235.73,3231.38,3244.26,3126.09,3247.93,93.5079,96.6036,-6.4921,83.3333,66.6667
2019-12-30,3240.09,3240.92,3216.57,3221.29,3021720000,3174.048,3139.4713,40.9576,3206.1064,3170.4782,35.6282,33.0342,3198.047,32335910170185.723,16.223,20.107,21.8524,95.0,10.0,85.0,3219.48,3159.13,3076.2925,2991.79,3345.78,3184.7456,3224.9596,3144.5316,81.9134,3174.048,3268.2922,3079.8038,84.5429,63.8268,0.7872,3159.13,3247.93,3070.33,3240.7733,3233.6167,3247.1767,3126.09,3247.93,78.1353,90.498,-21.8647,75.0,50.0
2019-12-31,3215.18,3231.72,3212.03,3230.78,2894760000,3179.8935,3143.8194,39.9423,3209.9023,3174.945,34.9573,33.4188,3208.0236,32343632430365.37,15.531,19.415,22.5046,90.0,5.0,85.0,3219.535,3159.13,3076.8525,2991.79,3327.71,3189.1298,3227.9598,3150.2998,85.1582,3179.8935,3272.9165,3086.8705,74.9546,70.3163,0.8162,3159.13,3247.93,3070.33,3226.26,3211.6,3235.95,3133.21,3247.93,85.0506,85.5646,-14.9494,75.0,50.0
2020-01-02,3244.67,3258.14,3235.53,3257.85,3459930000,3188.126,3149.2494,41.4867,3217.2789,3181.0861,36.1928,33.9736,3216.0049,32351581776760.742,15.4295,18.606,25.7938,100.0,5.0,95.0,3225.23,3164.235,3077.5975,2991.79,3352.09,3195.6746,3232.8866,3158.4626,86.8484,3188.126,3277.9317,3098.3203,110.5601,73.6969,0.8452,3180.335,3258.14,3102.53,3224.8433,3217.9667,3237.6567,3138.47,3258.14,99.7577,87.6478,-0.2423,75.0,50.0
2020-01-03,3226.36,3246.15,3222.34,3234.85,3484700000,3194.2305,3153.3256,38.1681,3219.9821,3185.0686,34.9135,34.1616,3258.14,32358914873326.504,15.7775,19.0725,28.2227,95.0,5.0,90.0,3235.085,3164.235,3084.4175,2994.885,3357.75,3199.4056,3237.5506,3161.2606,71.5531,3194.2305,3278.9179,3109.5431,78.0847,43.1061,0.7271,3180.95,3258.14,3103.76,3250.5067,3242.8733,3265.4833,3156.51,3258.14,77.0835,87.2973,-22.9165,66.6667,33.3333
2020-01-06,3217.55,3246.84,3214.64,3246.28,3702460000,3200.673,3157.752,37.0552,3224.028,3189.6028,34.4251,34.2143,3257.424,32367326454793.414,16.603,19.898,30.2356,90.0,15.0,75.0,3235.085,3164.235,3089.9625,2999.315,3379.45,3203.8698,3243.6658,3164.0738,73.4845,3200.673,3280.2079,3121.1381,74.7738,46.969,0.6755,3192.115,3258.14,3126.09,3234.4467,3222.7433,3246.5533,3183.63,3258.14,84.0827,86.9746,-15.9173,66.6667,33.3333
2020-01-07,3241.86,3244.91,3232.43,3237.18,3435910000,3205.2365,3161.5343,34.763,3226.0514,3193.1271,32.9243,33.9563,3255.7126,32373478938917.875,16.428,18.932,31.6275,85.0,10.0,75.0,3235.085,3164.235,3097.785,3005.1,3373.94,3207.0422,3244.9062,3169.1782,65.1014,3205.2365,3281.9654,3128.5076,73.0543,30.2028,0.6361,3192.115,3258.14,3126.09,3235.92,3225.0,3257.2,3191.03,3258.14,68.7677,76.6446,-31.2323,66.6667,33.3333
2020-01-08,3238.59,3267.07,3236.67,3253.05,3726840000,3211.091,3165.8922,34.644,3230.205,3197.5658,32.6392,33.6929,3214.64,32383067636334.81,17.2775,19.7815,33.1693,100.0,5.0,95.0,3239.55,3168.7,3100.0875,3005.1,3380.16,3211.4239,3250.9869,3171.8609,68.2089,3211.091,3283.2986,3138.8834,97.0587,36.4178,0.6903,3196.58,3267.07,3126.09,3238.1733,3231.4367,3243.9167,3191.14,3267.07,81.5356,78.1287,-18.4644,66.6667,33.3333
2020-01-09,3266.03,3275.58,3263.67,3274.7,3641230000,3218.2,3171.0735,36.3418,3237.0504,3203.2794,33.7709,33.7085,3215.6886,32396421227958.258,17.0715,20.1065,35.3647,100.0,5.0,95.0,3243.805,3172.955,3100.4675,3005.1,3370.29,3217.4502,3257.6632,3177.2372,72.4045,3218.2,3285.6781,3150.7219,137.7502,44.8091,0.7069,3204.395,3275.58,3133.21,3252.2633,3237.4567,3267.8567,3192.32,3275.58,98.9431,83.0821,-1.0569,66.6667,33.3333
2020-01-10,3281.81,3282.99,3260.86,3265.35,3214580000,3224.386,3175.5629,35.8095,3241.4042,3207.8773,33.5269,33.6722,3218.0843,32406028644714.758,17.6395,20.64,37.839,100.0,5.0,95.0,3247.51,3192.76,3100.51,3005.1,3386.15,3222.0121,3263.2921,3180.7321,66.5143,3224.386,3284.6013,3164.1707,135.7502,33.0286,0.695,3210.73,3282.99,3138.47,3271.3167,3267.0533,3278.9633,3212.03,3282.99,75.1409,85.2065,-24.8591,58.3333,16.6667
2020-01-13,3271.13,3288.13,3268.43,3288.13,3459390000,3230.364,3180.9232,37.2691,3248.5928,3213.8219,34.7709,33.8919,3221.9786,32416724870989.902,16.734,19.8885,39.3392,100.0,5.0,95.0,3250.08,3195.945,3100.51,3005.1,3373.23,3228.309,3268.086,3188.532,67.7452,3230.364,3290.9855,3169.7425,158.8616,35.4904,0.6627,3222.32,3288.13,3156.51,3269.7333,3256.4767,3278.6067,3212.03,3288.13,100.0,91.3613,-0.0,66.6667,33.3333
2020-01-14,3285.35,3294.25,3277.19,3283.15,3687620000,3236.0815,3185.7912,37.344,3253.9093,3218.9573,34.9519,34.1039,3227.2707,32426538357840.914,16.2785,19.433,40.7468,100.0,5.0,95.0,3254.445,3210.17,3100.51,3005.1,3337.75,3233.532,3272.398,3194.666,65.5044,3236.0815,3293.7531,3178.4099,156.5954,31.0088,0.6719,3238.94,3294.25,3183.63,3281.5633,3274.9967,3294.6967,3212.03,3294.25,86.4996,87.2135,-13.5004,58.3333,16.6667
2020-01-15,3282.27,3298.66,3280.69,3289.29,3721490000,3240.9735,3190.7197,37.8665,3259.3524,3224.1671,35.1853,34.3202,3233.9686,32435741422189.21,16.473,18.886,42.1132,100.0,5.0,95.0,3256.65,3212.375,3100.51,3005.1,3225.89,3238.8423,3276.6143,3201.0703,66.7941,3240.9735,3299.2994,3182.6476,148.9948,33.5881,0.6898,3244.845,3298.66,3191.03,3284.8633,3275.4767,3292.5367,3212.03,3298.66,89.1839,91.8945,-10.8161,58.3333,16.6667
2020-01-16,3302.97,3317.11,3302.82,3316.81,3540580000,3247.188,3196.724,40.2792,3268.1921,3231.0296,37.1625,34.8887,3241.7316,32450586584438.855,16.828,19.9175,43.7617,100.0,5.0,95.0,3265.875,3221.6,3107.3925,3005.1,3128.21,3246.2678,3286.1028,3206.4328,68.5552,3247.188,3310.0833,3184.2927,179.698,37.1103,0.6995,3254.125,3317.11,3191.14,3289.5467,3280.4333,3298.4033,3212.03,3317.11,99.7145,91.7993,-0.2855,66.6667,33.3333
2020-01-17,3323.66,3329.88,3318.86,3329.62,3726220000,3254.112,3203.0524,42.7043,3277.6425,3238.3326,39.3099,35.7729,3252.2846,32473012087795.57,17.012,20.204,45.5987,100.0,5.0,95.0,3281.155,3231.545,3111.185,3005.1,3116.39,3254.2061,3294.6141,3213.7981,70.371,3254.112,3321.3663,3186.8577,182.5511,40.7421,0.7088,3261.1,3329.88,3192.32,3312.2467,3307.3833,3321.6733,3212.03,3329.88,99.7794,96.2259,-0.2206,66.6667,33.3333
2020-01-21,3321.03,3329.79,3316.61,3320.79,4104840000,3259.883,3208.6589,42.7094,3284.2806,3244.4405,39.8401,36.5863,3264.6998,32490215332494.293,17.013,20.146,46.6211,95.0,35.0,60.0,3283.275,3234.175,3110.27,3005.1,2978.76,3260.5474,3300.8394,3220.2554,73.6882,3259.883,3329.3002,3190.4658,146.6306,47.3764,0.7861,3270.955,3329.88,3212.03,3326.12,3322.36,3333.38,3212.03,3329.88,92.2868,97.2602,-7.7132,58.3333,16.6667
2020-01-22,3330.02,3337.77,3320.04,3321.75,3623780000,3264.9095,3214.0442,42.7801,3290.0451,3250.1672,39.878,37.2447,3275.1287,32503983646096.63,17.4185,20.0185,47.2392,100.0,30.0,70.0,3299.315,3247.14,3122.195,3016.11,2954.22,3266.3762,3306.4132,3226.3392,72.5743,3264.9095,3337.0445,3192.7745,134.4289,45.1486,0.8223,3274.9,3337.77,3212.03,3322.3967,3315.0033,3328.1833,3214.64,3337.77,86.9894,93.0185,-13.0106,66.6667,33.3333
2020-01-23,3315.77,3326.88,3301.87,3325.54,3766710000,3269.986,3219.3535,43.0984,3295.5059,3255.7503,39.7555,37.7468,3286.4041,32522267034692.93,18.395,20.941,47.177,95.0,25.0,70.0,3299.315,3260.7,3126.505,3019.31,3090.23,3272.0109,3313.8929,3230.1289,68.9916,3269.986,3344.2604,3195.7116,103.8646,37.9833,0.6797,3274.9,3337.77,3212.03,3326.52,3315.27,3333.0,3214.64,3337.77,90.0674,89.7812,-9.9326,66.6667,33.3333
2020-01-24,3333.1,3333.18,3281.53,3295.47,3708780000,3273.5905,3222.9781,37.9554,3295.5004,3258.6925,36.8078,37.559,3337.77,32538883016143.477,20.6815,23.2275,46.8668,90.0,20.0,70.0,3303.1,3264.4,3142.07,3026.825,3003.37,3274.2451,3320.7001,3227.7901,66.359,3273.5905,3345.2942,3201.8868,66.0206,32.718,0.6609,3274.9,3337.77,3212.03,3318.0967,3309.3133,3334.3233,3214.64,3337.77,65.6461,80.9009,-34.3539,66.6667,33.3333
2020-01-27,3247.16,3258.85,3234.5,3243.63,3831050000,3273.7765,3223.9615,26.4477,3287.5203,3257.5768,29.9435,36.0359,3336.6452,32552433440240.66,21.255,25.441,45.2999,85.0,15.0,70.0,3286.135,3264.455,3142.6325,3045.44,3130.12,3271.3293,3322.2113,3220.4473,49.4129,3273.7765,3345.1308,3202.4222,-58.1902,-1.1742,0.5228,3274.9,3337.77,3212.03,3303.3933,3273.6067,3325.2567,3232.43,3337.77,10.6322,55.4486,-89.3678,58.3333,16.6667
2020-01-28,3255.35,3285.78,3253.22,3276.24,3531570000,3275.5875,3226.451,22.5569,3285.7849,3258.9592,26.8256,34.1939,3332.5594,32567850810005.332,22.205,26.8705,43.9855,80.0,10.0,70.0,3286.135,3265.045,3148.345,3045.57,3023.94,3271.797,3325.538,3218.056,57.8371,3275.5875,3345.1505,3206.0245,-5.7034,15.6742,0.5821,3274.9,3337.77,3212.03,3245.66,3232.47,3256.82,3234.5,3337.77,40.4183,38.8989,-59.5817,58.3333,16.6667
2020-01-29,3289.46,3293.47,3271.89,3273.4,3600250000,3278.193,3228.6867,19.8808,3283.8795,3260.0289,23.8506,32.1252,3328.637,32582022025153.902,22.0665,26.732,43.5054,75.0,5.0,70.0,3286.135,3274.9,3151.845,3049.07,2972.37,3271.9497,3325.4137,3218.4857,54.3083,3278.193,3342.929,3213.457,6.402,8.6167,0.5522,3274.9,3337.77,3212.03,3271.7467,3257.7133,3290.2733,3234.5,3337.77,37.6682,29.5729,-62.3318,58.3333,16.6667
2020-01-30,3256.45,3285.91,3242.8,3283.66,3790350000,3280.837,3231.3044,19.1224,3283.8457,3261.7794,22.0664,30.1134,3324.8715,32596969569410.016,23.2375,27.903,41.9071,70.0,15.0,55.0,3286.135,3274.9,3161.93,3066.53,2746.56,3273.065,3328.871,3217.259,51.9931,3280.837,3341.6181,3220.0559,-22.3763,3.9861,0.463,3276.205,3337.77,3214.64,3279.5867,3265.7033,3287.2833,3234.5,3337.77,47.6034,41.8966,-52.3966,58.3333,16.6667
2020-01-31,3282.33,3282.33,3214.68,3225.52,4529700000,3279.2205,3231.029,11.5163,3274.8725,3259.0935,15.779,27.2466,3321.2567,32605467885709.44,25.4895,29.984,39.0642,65.0,10.0,55.0,3276.225,3274.9,3164.775,3072.45,2882.23,3268.5369,3328.5049,3208.5689,42.7203,3279.2205,3344.1536,3214.2874,-98.4679,-14.5593,0.3978,3276.205,3337.77,3214.64,3270.79,3255.67,3298.78,3214.68,3337.77,8.8066,31.3594,-91.1934,58.3333,16.6667
2020-02-03,3235.66,3268.44,3235.66,3248.92,3760460000,3279.924,3231.8809,9.1596,3270.8798,3258.3399,12.5399,24.3052,3314.8621,32613070977660.4,25.938,30.3545,36.7202,60.0,5.0,55.0,3276.225,3274.9,3166.09,3095.36,2741.38,3266.6686,3327.3776,3205.9596,42.8498,3279.924,3343.1145,3216.7335,-76.6982,-14.3003,0.3847,3276.205,3337.77,3214.64,3240.8433,3199.3567,3267.0067,3214.68,3337.77,27.817,28.0757,-72.183,58.3333,16.6667
2020-02-04,3280.61,3306.92,3280.61,3297.59,3996900000,3282.4895,3235.0099,11.9526,3274.9891,3261.2473,13.7418,22.1925,3308.8511,32618262545332.742,25.6435,31.6445,34.5408,55.0,90.0,-35.0,3273.93,3274.9,3176.75,3101.51,2480.64,3269.6135,3332.9025,3206.3245,52.2713,3282.4895,3344.0747,3220.9043,35.3984,4.5426,0.459,3276.225,3337.77,3214.68,3251.0067,3233.5733,3266.3533,3214.68,3337.77,67.3572,34.6603,-32.6428,58.3333,16.6667
2020-02-05,3324.91,3337.58,3313.75,3334.69,4121480000,3287.365,3239.7566,16.4606,3284.1739,3266.6875,17.4863,21.2513,3214.68,32627396355874.965,26.211,32.9515,33.1909,50.0,85.0,-35.0,3276.13,3274.9,3187.455,3110.77,2711.02,3275.8113,3341.7143,3209.9083,56.5073,3287.365,3349.2852,3225.4448,116.3393,13.0146,0.5072,3276.225,3337.77,3214.68,3295.04,3283.16,3309.47,3214.68,3337.77,97.4978,64.224,-2.5022,58.3333,16.6667
2020-02-06,3344.92,3347.96,3334.39,3345.78,3887250000,3292.0015,3244.8053,19.9151,3293.6517,3272.5462,21.1055,21.2221,3217.138,32638879134263.32,25.3695,32.11,31.3845,100.0,80.0,20.0,3281.32,3279.995,3189.305,3112.12,2386.13,3282.4749,3346.6949,3218.2549,54.3576,3292.0015,3356.9174,3227.0856,135.8441,8.7151,0.4933,3281.32,3347.96,3214.68,3328.6733,3319.7667,3343.5967,3214.68,3347.96,98.3643,87.7398,-1.6357,66.6667,33.3333
2020-02-07,3335.54,3341.42,3322.12,3327.71,3733920000,3294.652,3248.7532,20.1644,3298.8915,3276.6324,22.259,21.4295,3222.3709,32645687810395.5,25.739,32.1665,28.8227,95.0,75.0,20.0,3281.32,3281.3,3189.3325,3112.12,2529.19,3286.783,3351.116,3222.45,49.7172,3294.652,3360.9085,3228.3955,91.9235,-0.5656,0.4495,3281.32,3347.96,3214.68,3342.71,3337.46,3351.03,3214.68,3347.96,84.8064,93.5562,-15.1936,58.3333,16.6667
2020-02-10,3318.28,3352.26,3317.77,3352.09,3462730000,3298.989,3253.674,21.9594,3307.0758,3282.2219,24.854,22.1144,3227.3944,32657835236035.957,26.357,32.7845,26.2533,100.0,70.0,30.0,3283.47,3283.45,3194.7325,3117.225,2398.1,3293.0028,3358.5718,3227.4338,54.4307,3298.989,3368.4477,3229.5303,105.0874,8.8613,0.4663,3283.47,3352.26,3214.68,3330.4167,3319.4133,3338.7133,3214.68,3352.26,99.8764,94.3491,-0.1236,58.3333,16.6667
2020-02-11,3365.87,3375.63,3352.72,3357.75,3762940000,3302.47,3258.63,23.4573,3314.8719,3287.8166,27.0553,23.1026,3234.8864,32664412674600.902,26.5175,32.8225,24.2265,100.0,65.0,35.0,3295.155,3295.135,3199.66,3124.675,2409.39,3299.1692,3364.8142,3233.5242,55.0291,3302.47,3376.4672,3228.4728,137.7345,10.0581,0.4925,3295.155,3375.63,3214.68,3340.7067,3329.1533,3363.6433,3214.68,3375.63,88.891,91.1913,-11.109,66.6667,33.3333
2020-02-12,3370.5,3381.47,3369.72,3379.45,3930910000,3307.285,3264.3833,25.8101,3324.807,3294.6042,30.2028,24.5226,3246.1459,32674680500647.156,26.252,33.1555,22.1999,100.0,60.0,40.0,3298.075,3298.075,3199.66,3124.675,2304.92,3306.815,3373.126,3240.504,57.1721,3307.285,3388.1982,3226.3718,149.495,14.3443,0.532,3298.075,3381.47,3214.68,3362.0333,3348.4367,3371.3467,3214.68,3381.47,98.7889,95.8521,-1.2111,75.0,50.0
2020-02-13,3365.9,3385.09,3360.52,3373.94,3500890000,3311.5175,3269.6003,26.7265,3332.3659,3300.4809,31.885,25.9951,3259.6783,32685431233586.695,26.582,33.4855,20.1209,100.0,55.0,45.0,3310.375,3299.885,3199.66,3124.675,2237.4,3313.2078,3380.1788,3246.2368,61.1695,3311.5175,3397.1837,3225.8513,126.1435,22.3389,0.5482,3299.885,3385.09,3214.68,3376.88,3372.29,3384.04,3214.68,3385.09,93.457,93.7123,-6.543,66.6667,33.3333
